CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
1152,IT,67,1,1
1153,IT,66C,1,1
1154,IT,66D,1,1
1155,NDPS,20,1,1
1156,IPC,323,1,1
1157,NDPS,20,1,1
1158,IT,67,1,1
1159,IPC,379,1,1
1160,IPC,363,1,1
1161,BNS,109,1,1
1162,MV,134,1,1
1163,BNS,115,1,1
1164,IPC,379,1,1
1165,IPC,354,1,1
1166,IT,66C,1,1
1167,IPC,323,1,1
1168,MV,134,1,1
1169,IPC,323,1,1
1170,IT,66D,1,1
1171,IT,66D,1,1
1172,IPC,323,1,1
1173,IPC,379,1,1
1174,IT,66D,1,1
1175,BNS,331,1,1
1176,IT,66D,1,1
1177,IT,66D,1,1
1178,IPC,457,1,1
1179,MV,134,1,1
1180,BNS,331,1,1
1181,IT,66D,1,1
1182,BNS,115,1,1
1183,BNS,303,1,1
1184,IPC,379,1,1
1185,BNS,309,1,1
1186,BNS,303,1,1
1187,IPC,307,1,1
1188,NDPS,20,1,1
1189,MV,134,1,1
1190,IPC,420,1,1
1191,IT,66D,1,1
1192,IT,66D,1,1
1193,BNS,331,1,1
1194,NDPS,20,1,1
1195,NDPS,20,1,1
1196,IPC,379,1,1
1197,BNS,115,1,1
1198,IPC,323,1,1
1199,IPC,379,1,1
1200,IT,66C,1,1
1201,IT,67,1,1
1202,IPC,323,1,1
1203,BNS,318,1,1
1204,NDPS,20,1,1
1205,IT,66D,1,1
1206,BNS,303,1,1
1207,IPC,468,1,1
1208,IPC,323,1,1
1209,MV,134,1,1
1210,IT,66C,1,1
1211,IPC,457,1,1
1212,IPC,379,1,1
1213,IPC,392,1,1
1214,IT,66C,1,1
1215,IPC,354,1,1
1216,BNS,309,1,1
1217,BNS,115,1,1
1218,MV,134,1,1
1219,IPC,457,1,1
1220,IT,66D,1,1
1221,BNS,331,1,1
1222,BNS,303,1,1
1223,BNS,115,1,1
1224,IPC,354,1,1
1225,IT,66D,1,1
1226,IPC,468,1,1
1227,IPC,392,1,1
1228,IT,66D,1,1
1229,BNS,74,1,1
1230,MV,134,1,1
1231,IT,66D,1,1
1232,MV,134,1,1
1233,IPC,457,1,1
1234,IPC,392,1,1
1235,IT,66D,1,1
1236,IPC,457,1,1
1237,BNS,331,1,1
1238,IT,67,1,1
1239,IT,66D,1,1
1240,IT,66C,1,1
1241,IT,66D,1,1
1242,BNS,303,1,1
1243,IPC,379,1,1
1244,BNS,115,1,1
1245,IPC,379,1,1
1246,BNS,109,1,1
1247,IT,66D,1,1
1248,IT,66D,1,1
1249,IPC,457,1,1
1250,NDPS,21,1,1
1251,MV,134,1,1
1252,BNS,303,1,1
1253,BNS,303,1,1
1254,BNS,318,1,1
1255,IT,66C,1,1
1256,IPC,302,1,1
1257,BNS,303,1,1
1258,IPC,354,1,1
1259,NDPS,21,1,1
1260,IPC,323,1,1
1261,IPC,323,1,1
1262,IT,67,1,1
1263,IPC,468,1,1
1264,NDPS,20,1,1
1265,IPC,379,1,1
1266,IPC,323,1,1
1267,BNS,318,1,1
1268,BNS,115,1,1
1269,BNS,303,1,1
1270,IPC,379,1,1
1271,NDPS,20,1,1
1272,BNS,115,1,1
1273,MV,134,1,1
1274,BNS,309,1,1
1275,IPC,379,1,1
1276,BNS,318,1,1
1277,IPC,379,1,1
1278,BNS,331,1,1
1279,BNS,74,1,1
1280,IPC,323,1,1
1281,IPC,354,1,1
1282,IPC,457,1,1
1283,BNS,303,1,1
1284,IPC,457,1,1
1285,IPC,420,1,1
1286,IT,66D,1,1
1287,IPC,379,1,1
1288,BNS,331,1,1
1289,MV,134,1,1
1290,IPC,323,1,1
1291,BNS,318,1,1
1292,IPC,379,1,1
1293,IPC,457,1,1
1294,IT,66C,1,1
1295,IPC,323,1,1
1296,BNS,309,1,1
1297,IPC,323,1,1
1298,BNS,318,1,1
1299,IPC,302,1,1
1300,BNS,303,1,1
1301,IT,66C,1,1
1302,IPC,323,1,1
1303,IT,66D,1,1
1304,BNS,318,1,1
1305,IT,67,1,1
1306,IT,66C,1,1
1307,BNS,137,1,1
1308,IPC,379,1,1
1309,IT,66D,1,1
1310,IT,67,1,1
1311,MV,134,1,1
1312,IT,66C,1,1
1313,IT,66D,1,1
1314,IT,66D,1,1
1315,NDPS,21,1,1
1316,IPC,323,1,1
1317,IPC,392,1,1
1318,IT,66D,1,1
1319,BNS,309,1,1
1320,NDPS,21,1,1
1321,IPC,323,1,1
1322,NDPS,20,1,1
1323,BNS,303,1,1
1324,BNS,115,1,1
1325,IPC,323,1,1
1326,IPC,420,1,1
1327,BNS,303,1,1
1328,IPC,323,1,1
1329,NDPS,21,1,1
1330,IPC,323,1,1
1331,IT,66D,1,1
1332,IT,67,1,1
1333,IPC,379,1,1
1334,IT,66D,1,1
1335,MV,134,1,1
1336,BNS,303,1,1
1337,BNS,318,1,1
1338,IT,66D,1,1
1339,IPC,363,1,1
1340,IT,67,1,1
1341,BNS,303,1,1
1342,IPC,323,1,1
1343,IT,66D,1,1
1344,IT,66D,1,1
1345,BNS,137,1,1
1346,BNS,336,1,1
1347,NDPS,20,1,1
1348,IPC,323,1,1
1349,BNS,318,1,1
1350,IT,66D,1,1
1351,IPC,302,1,1
1352,BNS,331,1,1
1353,BNS,318,1,1
1354,IPC,379,1,1
1355,IPC,323,1,1
1356,IPC,392,1,1
1357,IT,67,1,1
1358,NDPS,21,1,1
1359,BNS,303,1,1
1360,IPC,420,1,1
1361,BNS,115,1,1
1362,IPC,323,1,1
1363,MV,134,1,1
1364,BNS,303,1,1
1365,IPC,468,1,1
1366,BNS,318,1,1
1367,MV,134,1,1
1368,IPC,323,1,1
1369,IPC,457,1,1
1370,BNS,74,1,1
1371,IT,67,1,1
1372,IPC,379,1,1
1373,BNS,74,1,1
1374,IPC,323,1,1
1375,IT,66D,1,1
1376,IPC,354,1,1
1377,IPC,420,1,1
1378,IPC,323,1,1
1379,MV,134,1,1
1380,BNS,331,1,1
1381,IPC,323,1,1
1382,IT,66C,1,1
1383,IPC,363,1,1
1384,IPC,323,1,1
1385,IT,66C,1,1
1386,IPC,379,1,1
1387,IT,66C,1,1
1388,IPC,392,1,1
1389,MV,134,1,1
1390,BNS,115,1,1
1391,IT,66D,1,1
1392,IPC,457,1,1
1393,IPC,379,1,1
1394,BNS,336,1,1
1395,IT,66D,1,1
1396,IT,66D,1,1
1397,BNS,115,1,1
1398,BNS,336,1,1
1399,IPC,468,1,1
1400,BNS,331,1,1
1401,IT,66D,1,1
1402,IPC,392,1,1
1403,BNS,331,1,1
1404,IPC,379,1,1
1405,IT,66D,1,1
1406,IT,67,1,1
1407,BNS,318,1,1
1408,IT,66D,1,1
1409,IPC,323,1,1
1410,IPC,392,1,1
1411,IT,66D,1,1
1412,IPC,323,1,1
1413,NDPS,20,1,1
1414,IPC,323,1,1
1415,IT,66D,1,1
1416,BNS,74,1,1
1417,NDPS,21,1,1
1418,IPC,457,1,1
1419,BNS,336,1,1
1420,NDPS,21,1,1
1421,IPC,379,1,1
1422,BNS,115,1,1
1423,IPC,379,1,1
1424,BNS,303,1,1
1425,IPC,354,1,1
1426,IT,66C,1,1
1427,IT,66C,1,1
1428,IT,66D,1,1
1429,IT,66D,1,1
1430,IPC,363,1,1
1431,NDPS,20,1,1
1432,IPC,323,1,1
1433,BNS,115,1,1
1434,IPC,379,1,1
1435,IPC,354,1,1
1436,IPC,323,1,1
1437,BNS,115,1,1
1438,IT,66C,1,1
1439,IPC,420,1,1
1440,MV,134,1,1
1441,IPC,379,1,1
1442,IPC,457,1,1
1443,IPC,307,1,1
1444,IPC,323,1,1
1445,BNS,115,1,1
1446,IT,66D,1,1
1447,BNS,74,1,1
1448,IT,67,1,1
1449,IT,66C,1,1
1450,NDPS,21,1,1
1451,MV,134,1,1
1452,IT,67,1,1
1453,IPC,420,1,1
1454,IPC,468,1,1
1455,IPC,379,1,1
1456,IPC,323,1,1
1457,IPC,392,1,1
1458,IT,66C,1,1
1459,MV,134,1,1
1460,BNS,103,1,1
1461,BNS,318,1,1
1462,IPC,323,1,1
1463,IT,66D,1,1
1464,IT,66D,1,1
1465,IT,66D,1,1
1466,IPC,323,1,1
1467,IPC,457,1,1
1468,IT,66D,1,1
1469,IT,66D,1,1
1470,BNS,115,1,1
1471,NDPS,21,1,1
1472,IT,66D,1,1
1473,NDPS,20,1,1
1474,BNS,115,1,1
1475,IPC,379,1,1
1476,NDPS,20,1,1
1477,IPC,457,1,1
1478,BNS,318,1,1
1479,IT,66D,1,1
1480,IPC,323,1,1
1481,BNS,303,1,1
1482,IT,66D,1,1
1483,IT,66C,1,1
1484,BNS,303,1,1
1485,IPC,379,1,1
1486,IPC,392,1,1
1487,IT,66D,1,1
1488,BNS,115,1,1
1489,BNS,115,1,1
1490,BNS,331,1,1
1491,NDPS,21,1,1
1492,BNS,115,1,1
1493,IT,66D,1,1
1494,BNS,309,1,1
1495,IT,66D,1,1
1496,IPC,379,1,1
1497,IPC,323,1,1
1498,IT,66D,1,1
1499,IT,66D,1,1
1500,MV,134,1,1
1501,BNS,318,1,1
1502,IT,66C,1,1
1503,NDPS,21,1,1
1504,MV,134,1,1
1505,IT,66D,1,1
1506,IT,66C,1,1
1507,MV,134,1,1
1508,BNS,303,1,1
1509,BNS,74,1,1
1510,NDPS,21,1,1
1511,IT,66D,1,1
1512,IT,66D,1,1
1513,IT,66C,1,1
1514,IPC,323,1,1
1515,IT,66D,1,1
1516,BNS,109,1,1
1517,IPC,302,1,1
1518,IPC,457,1,1
1519,IT,66D,1,1
1520,IT,66D,1,1
1521,IT,66D,1,1
1522,IT,66C,1,1
1523,NDPS,20,1,1
1524,IPC,379,1,1
1525,NDPS,21,1,1
1526,IT,66C,1,1
1527,IPC,323,1,1
1528,BNS,115,1,1
1529,IPC,420,1,1
1530,IT,67,1,1
1531,IT,66D,1,1
1532,IT,66C,1,1
1533,BNS,309,1,1
1534,IPC,420,1,1
1535,MV,134,1,1
1536,BNS,331,1,1
1537,IPC,420,1,1
1538,BNS,74,1,1
1539,IT,66D,1,1
1540,BNS,318,1,1
1541,IPC,420,1,1
1542,IPC,379,1,1
1543,IPC,379,1,1
1544,IPC,379,1,1
1545,IT,66C,1,1
1546,IPC,457,1,1
1547,BNS,115,1,1
1548,BNS,115,1,1
1549,IT,66C,1,1
1550,IPC,323,1,1
1551,BNS,336,1,1
1552,IPC,457,1,1
1553,IPC,420,1,1
1554,BNS,303,1,1
1555,IPC,323,1,1
1556,NDPS,21,1,1
1557,BNS,115,1,1
1558,IPC,379,1,1
1559,BNS,115,1,1
1560,IT,66C,1,1
1561,IPC,457,1,1
1562,IPC,323,1,1
1563,BNS,303,1,1
1564,IPC,323,1,1
1565,BNS,303,1,1
1566,IPC,323,1,1
1567,NDPS,20,1,1
1568,IPC,323,1,1
1569,IT,66C,1,1
1570,IT,66D,1,1
1571,IPC,323,1,1
1572,IPC,323,1,1
1573,IT,66D,1,1
1574,BNS,309,1,1
1575,BNS,115,1,1
1576,IT,66D,1,1
1577,BNS,303,1,1
1578,BNS,303,1,1
1579,BNS,115,1,1
1580,IT,66D,1,1
1581,BNS,115,1,1
1582,BNS,318,1,1
1583,IPC,307,1,1
1584,IPC,379,1,1
1585,IT,66C,1,1
1586,IPC,392,1,1
1587,IPC,379,1,1
1588,IT,66D,1,1
1589,IPC,354,1,1
1590,IT,66D,1,1
1591,IT,66C,1,1
1592,IPC,323,1,1
1593,BNS,115,1,1
1594,BNS,303,1,1
1595,IPC,379,1,1
1596,BNS,115,1,1
1597,BNS,309,1,1
1598,BNS,309,1,1
1599,BNS,303,1,1
1600,IPC,468,1,1
1601,NDPS,21,1,1
1602,NDPS,21,1,1
1603,BNS,303,1,1
1604,BNS,309,1,1
1605,IT,67,1,1
1606,BNS,309,1,1
1607,IPC,323,1,1
1608,IT,66D,1,1
1609,BNS,115,1,1
1610,BNS,115,1,1
1611,IT,66D,1,1
1612,IPC,379,1,1
1613,IT,66D,1,1
1614,IPC,420,1,1
1615,IPC,420,1,1
1616,BNS,336,1,1
1617,IPC,392,1,1
1618,BNS,74,1,1
1619,IPC,379,1,1
1620,BNS,331,1,1
1621,IPC,420,1,1
1622,IT,66C,1,1
1623,NDPS,20,1,1
1624,IPC,420,1,1
1625,MV,134,1,1
1626,BNS,103,1,1
1627,BNS,303,1,1
1628,BNS,303,1,1
1629,BNS,303,1,1
1630,BNS,303,1,1
1631,IT,66D,1,1
1632,BNS,115,1,1
1633,BNS,109,1,1
1634,IPC,323,1,1
1635,IT,66D,1,1
1636,IPC,457,1,1
1637,BNS,331,1,1
1638,BNS,115,1,1
1639,IPC,379,1,1
1640,IT,66C,1,1
1641,IPC,379,1,1
1642,BNS,115,1,1
1643,IPC,379,1,1
1644,BNS,331,1,1
1645,BNS,303,1,1
1646,IPC,302,1,1
1647,BNS,303,1,1
1648,NDPS,20,1,1
1649,IPC,392,1,1
1650,NDPS,20,1,1
1651,IT,67,1,1
1652,IT,66D,1,1
1653,IPC,420,1,1
1654,IPC,457,1,1
1655,IPC,323,1,1
1656,BNS,309,1,1
1657,IT,66D,1,1
1658,IT,66C,1,1
1659,IT,66D,1,1
1660,IT,66D,1,1
1661,IPC,457,1,1
1662,MV,134,1,1
1663,BNS,74,1,1
1664,IPC,363,1,1
1665,BNS,137,1,1
1666,IPC,354,1,1
1667,BNS,115,1,1
1668,NDPS,20,1,1
1669,BNS,103,1,1
1670,NDPS,20,1,1
1671,BNS,309,1,1
1672,BNS,303,1,1
1673,IT,66D,1,1
1674,MV,134,1,1
1675,BNS,318,1,1
1676,IT,66D,1,1
1677,BNS,74,1,1
1678,IPC,323,1,1
1679,BNS,303,1,1
1680,BNS,303,1,1
1681,IPC,392,1,1
1682,IT,66C,1,1
1683,IT,66D,1,1
1684,IPC,457,1,1
1685,IT,66D,1,1
1686,IPC,354,1,1
1687,IT,66C,1,1
1688,IPC,379,1,1
1689,MV,134,1,1
1690,IPC,420,1,1
1691,IT,66D,1,1
1692,IT,66D,1,1
1693,BNS,303,1,1
1694,IPC,323,1,1
1695,IPC,323,1,1
1696,NDPS,20,1,1
1697,BNS,303,1,1
1698,IT,66D,1,1
1699,IPC,379,1,1
1700,IT,66C,1,1
1701,IT,66C,1,1
1702,IPC,457,1,1
1703,IT,66D,1,1
1704,MV,134,1,1
1705,BNS,115,1,1
1706,IPC,457,1,1
1707,IT,66D,1,1
1708,IPC,379,1,1
1709,BNS,103,1,1
1710,IPC,323,1,1
1711,IT,66D,1,1
1712,IT,66C,1,1
1713,IPC,468,1,1
1714,IPC,363,1,1
1715,BNS,303,1,1
1716,NDPS,20,1,1
1717,NDPS,21,1,1
1718,IT,66C,1,1
1719,BNS,303,1,1
1720,IT,66D,1,1
1721,BNS,115,1,1
1722,IPC,392,1,1
1723,IPC,323,1,1
1724,BNS,74,1,1
1725,IPC,323,1,1
1726,BNS,309,1,1
1727,IPC,392,1,1
1728,IPC,457,1,1
1729,BNS,303,1,1
1730,IPC,379,1,1
1731,IT,66D,1,1
1732,NDPS,21,1,1
1733,IT,66D,1,1
1734,MV,134,1,1
1735,NDPS,20,1,1
1736,IPC,457,1,1
1737,IPC,420,1,1
1738,IPC,323,1,1
1739,NDPS,20,1,1
1740,IT,66C,1,1
1741,IPC,379,1,1
1742,BNS,336,1,1
1743,IT,66C,1,1
1744,BNS,331,1,1
1745,BNS,115,1,1
1746,BNS,109,1,1
1747,IPC,354,1,1
1748,IT,66C,1,1
1749,NDPS,20,1,1
1750,IT,66C,1,1
1751,IPC,457,1,1
1752,BNS,318,1,1
1753,IPC,457,1,1
1754,BNS,115,1,1
1755,IPC,420,1,1
1756,IT,66D,1,1
1757,BNS,318,1,1
1758,IT,66D,1,1
1759,BNS,318,1,1
1760,BNS,115,1,1
1761,IPC,420,1,1
1762,NDPS,20,1,1
1763,NDPS,20,1,1
1764,NDPS,20,1,1
1765,IPC,323,1,1
1766,BNS,115,1,1
1767,IPC,323,1,1
1768,IPC,323,1,1
1769,IT,66D,1,1
1770,BNS,115,1,1
1771,IT,66D,1,1
1772,IT,66D,1,1
1773,IPC,307,1,1
1774,IT,66D,1,1
1775,BNS,303,1,1
1776,IPC,379,1,1
1777,IT,66C,1,1
1778,BNS,303,1,1
1779,IT,66D,1,1
1780,IPC,323,1,1
1781,IPC,420,1,1
1782,BNS,115,1,1
1783,IPC,392,1,1
1784,BNS,115,1,1
1785,IPC,323,1,1
1786,IPC,323,1,1
1787,IPC,457,1,1
1788,BNS,303,1,1
1789,IT,66D,1,1
1790,BNS,318,1,1
1791,BNS,303,1,1
1792,IT,66D,1,1
1793,IPC,323,1,1
1794,IPC,323,1,1
1795,IT,67,1,1
1796,IPC,323,1,1
1797,BNS,318,1,1
1798,IPC,379,1,1
1799,BNS,303,1,1
1800,IT,66D,1,1
1801,IT,66C,1,1
1802,IPC,379,1,1
1803,IT,67,1,1
1804,IT,66C,1,1
1805,BNS,303,1,1
1806,NDPS,21,1,1
1807,IT,66C,1,1
1808,IPC,457,1,1
1809,IPC,457,1,1
1810,IT,66D,1,1
1811,IPC,379,1,1
1812,IPC,379,1,1
1813,IPC,354,1,1
1814,IPC,323,1,1
1815,MV,134,1,1
1816,BNS,115,1,1
1817,IT,66C,1,1
1818,BNS,303,1,1
1819,IT,67,1,1
1820,BNS,115,1,1
1821,MV,134,1,1
1822,IT,66D,1,1
1823,IT,66D,1,1
1824,IPC,392,1,1
1825,IPC,323,1,1
1826,BNS,336,1,1
1827,BNS,318,1,1
1828,NDPS,20,1,1
1829,IT,66D,1,1
1830,BNS,115,1,1
1831,IT,66D,1,1
1832,IT,66C,1,1
1833,BNS,74,1,1
1834,MV,134,1,1
1835,IT,66D,1,1
1836,IPC,354,1,1
1837,IPC,457,1,1
1838,IPC,379,1,1
1839,IT,66D,1,1
1840,IT,67,1,1
1841,IPC,392,1,1
1842,BNS,115,1,1
1843,BNS,74,1,1
1844,BNS,115,1,1
1845,IPC,379,1,1
1846,BNS,115,1,1
1847,IT,67,1,1
1848,IT,66D,1,1
1849,NDPS,20,1,1
1850,BNS,303,1,1
1851,BNS,115,1,1
1852,BNS,303,1,1
1853,IT,66C,1,1
1854,IPC,323,1,1
1855,NDPS,21,1,1
1856,IPC,379,1,1
1857,IPC,379,1,1
1858,IPC,323,1,1
1859,MV,134,1,1
1860,MV,134,1,1
1861,IT,66D,1,1
1862,IPC,323,1,1
1863,IPC,379,1,1
1864,IPC,379,1,1
1865,IPC,457,1,1
1866,BNS,303,1,1
1867,IT,66D,1,1
1868,IPC,379,1,1
1869,IT,66D,1,1
1870,IPC,323,1,1
1871,IPC,323,1,1
1872,MV,134,1,1
1873,BNS,318,1,1
1874,IT,66D,1,1
1875,IPC,392,1,1
1876,MV,134,1,1
1877,BNS,115,1,1
1878,IPC,392,1,1
1879,BNS,115,1,1
1880,IPC,323,1,1
1881,IPC,457,1,1
1882,IPC,302,1,1
1883,IPC,468,1,1
1884,IT,67,1,1
1885,BNS,331,1,1
1886,IT,66C,1,1
1887,NDPS,20,1,1
1888,IPC,379,1,1
1889,IT,66C,1,1
1890,IT,66C,1,1
1891,BNS,318,1,1
1892,BNS,309,1,1
1893,IPC,468,1,1
1894,IT,66D,1,1
1895,IPC,420,1,1
1896,IT,67,1,1
1897,IPC,323,1,1
1898,IPC,323,1,1
1899,IPC,379,1,1
1900,IPC,323,1,1
1901,IT,66D,1,1
1902,IT,66D,1,1
1903,IPC,323,1,1
1904,BNS,336,1,1
1905,IT,66C,1,1
1906,IT,66D,1,1
1907,IPC,323,1,1
1908,BNS,115,1,1
1909,IPC,323,1,1
1910,BNS,331,1,1
1911,BNS,336,1,1
1912,IT,66D,1,1
1913,IPC,468,1,1
1914,IPC,457,1,1
1915,IPC,323,1,1
1916,IPC,323,1,1
1917,IPC,379,1,1
1918,IPC,420,1,1
1919,BNS,303,1,1
1920,IPC,323,1,1
1921,IT,66C,1,1
1922,BNS,318,1,1
1923,IT,66D,1,1
1924,BNS,336,1,1
1925,IT,66D,1,1
1926,BNS,303,1,1
1927,IPC,468,1,1
1928,BNS,336,1,1
1929,IPC,354,1,1
1930,BNS,115,1,1
1931,BNS,318,1,1
1932,IPC,420,1,1
1933,IT,66D,1,1
1934,IPC,392,1,1
1935,BNS,303,1,1
1936,IT,66D,1,1
1937,IT,66D,1,1
1938,BNS,303,1,1
1939,BNS,115,1,1
1940,BNS,109,1,1
1941,BNS,303,1,1
1942,IPC,323,1,1
1943,IT,67,1,1
1944,IPC,323,1,1
1945,IT,66D,1,1
1946,BNS,115,1,1
1947,NDPS,21,1,1
1948,IPC,354,1,1
1949,IT,66D,1,1
1950,IPC,379,1,1
1951,BNS,115,1,1
1952,NDPS,20,1,1
1953,BNS,109,1,1
1954,IPC,307,1,1
1955,IT,66C,1,1
1956,IPC,379,1,1
1957,BNS,115,1,1
1958,BNS,115,1,1
1959,IT,66D,1,1
1960,BNS,336,1,1
1961,BNS,74,1,1
1962,IT,66C,1,1
1963,IT,66C,1,1
1964,BNS,303,1,1
1965,IPC,457,1,1
1966,IT,67,1,1
1967,IPC,420,1,1
1968,IT,66D,1,1
1969,BNS,331,1,1
1970,NDPS,20,1,1
1971,IPC,420,1,1
1972,BNS,318,1,1
1973,BNS,115,1,1
1974,BNS,115,1,1
1975,IT,66D,1,1
1976,IPC,323,1,1
1977,IPC,420,1,1
1978,IPC,363,1,1
1979,IPC,323,1,1
1980,IT,66C,1,1
1981,IT,66D,1,1
1982,BNS,309,1,1
1983,BNS,336,1,1
1984,BNS,115,1,1
1985,IPC,354,1,1
1986,IT,66D,1,1
1987,BNS,115,1,1
1988,BNS,303,1,1
1989,BNS,303,1,1
1990,IT,66C,1,1
1991,IPC,323,1,1
1992,IPC,379,1,1
1993,IPC,379,1,1
1994,BNS,115,1,1
1995,IPC,379,1,1
1996,IT,66C,1,1
1997,IPC,323,1,1
1998,IPC,420,1,1
1999,BNS,115,1,1
2000,IPC,323,1,1
2001,IT,66D,1,1
2002,IPC,363,1,1
2003,IT,67,1,1
2004,BNS,303,1,1
2005,IPC,323,1,1
2006,BNS,331,1,1
2007,BNS,115,1,1
2008,IPC,420,1,1
2009,BNS,303,1,1
2010,NDPS,20,1,1
2011,IT,66D,1,1
2012,IPC,354,1,1
2013,IPC,323,1,1
2014,IT,66D,1,1
2015,IPC,457,1,1
2016,IPC,363,1,1
2017,IPC,457,1,1
2018,IT,66C,1,1
2019,NDPS,21,1,1
2020,BNS,303,1,1
2021,IT,66C,1,1
2022,BNS,303,1,1
2023,IPC,323,1,1
2024,IPC,420,1,1
2025,IPC,379,1,1
2026,BNS,331,1,1
2027,NDPS,20,1,1
2028,IT,66D,1,1
2029,BNS,103,1,1
2030,IPC,468,1,1
2031,BNS,109,1,1
2032,IPC,323,1,1
2033,BNS,115,1,1
2034,IT,66D,1,1
2035,BNS,137,1,1
2036,IPC,379,1,1
2037,BNS,137,1,1
2038,IPC,354,1,1
2039,IPC,323,1,1
2040,BNS,309,1,1
2041,BNS,115,1,1
2042,BNS,74,1,1
2043,BNS,309,1,1
2044,BNS,303,1,1
2045,NDPS,20,1,1
2046,BNS,115,1,1
2047,IT,66D,1,1
2048,BNS,318,1,1
2049,IPC,379,1,1
2050,BNS,303,1,1
2051,IT,66D,1,1
2052,NDPS,20,1,1
2053,IPC,379,1,1
2054,MV,134,1,1
2055,IPC,420,1,1
2056,IPC,392,1,1
2057,IT,66D,1,1
2058,IPC,457,1,1
2059,BNS,115,1,1
2060,IPC,420,1,1
2061,BNS,303,1,1
2062,BNS,109,1,1
2063,IPC,392,1,1
2064,NDPS,20,1,1
2065,IPC,323,1,1
2066,IT,66C,1,1
2067,IT,66D,1,1
2068,IPC,379,1,1
2069,IPC,457,1,1
2070,NDPS,20,1,1
2071,BNS,336,1,1
2072,IT,66D,1,1
2073,IT,66D,1,1
2074,IPC,379,1,1
2075,IPC,323,1,1
2076,IPC,323,1,1
2077,NDPS,20,1,1
2078,BNS,331,1,1
2079,IPC,379,1,1
2080,BNS,303,1,1
2081,IPC,379,1,1
2082,BNS,115,1,1
2083,NDPS,20,1,1
2084,IPC,379,1,1
2085,IPC,323,1,1
2086,IT,66C,1,1
2087,IPC,457,1,1
2088,IT,67,1,1
2089,IPC,379,1,1
2090,BNS,115,1,1
2091,IT,67,1,1
2092,IPC,323,1,1
2093,IPC,392,1,1
2094,BNS,331,1,1
2095,IPC,354,1,1
2096,IT,66C,1,1
2097,BNS,115,1,1
2098,IPC,379,1,1
2099,IPC,420,1,1
2100,BNS,303,1,1
2101,BNS,303,1,1
2102,IT,66D,1,1
2103,NDPS,20,1,1
2104,IPC,379,1,1
2105,IT,66C,1,1
2106,IPC,457,1,1
2107,BNS,336,1,1
2108,IPC,363,1,1
2109,IT,66D,1,1
2110,IT,66C,1,1
2111,IPC,379,1,1
2112,IT,66C,1,1
2113,IPC,392,1,1
2114,BNS,318,1,1
2115,IT,66D,1,1
2116,IPC,379,1,1
2117,BNS,318,1,1
2118,IPC,323,1,1
2119,IPC,354,1,1
2120,IT,66C,1,1
2121,BNS,309,1,1
2122,IT,66D,1,1
2123,IPC,323,1,1
2124,BNS,303,1,1
2125,BNS,303,1,1
2126,IT,66D,1,1
2127,IPC,392,1,1
2128,IT,66C,1,1
2129,IPC,420,1,1
2130,IT,66D,1,1
2131,IPC,457,1,1
2132,BNS,115,1,1
2133,IT,66D,1,1
2134,IT,67,1,1
2135,IPC,379,1,1
2136,IPC,468,1,1
2137,IT,66D,1,1
2138,IPC,323,1,1
2139,NDPS,20,1,1
2140,BNS,115,1,1
2141,IPC,379,1,1
2142,IT,66C,1,1
2143,BNS,115,1,1
2144,IT,66D,1,1
2145,IT,66D,1,1
2146,IPC,323,1,1
2147,BNS,309,1,1
2148,IPC,457,1,1
2149,BNS,109,1,1
2150,BNS,318,1,1
2151,BNS,309,1,1
2152,IPC,392,1,1
2153,IT,66C,1,1
2154,BNS,331,1,1
2155,NDPS,21,1,1
2156,NDPS,20,1,1
2157,BNS,331,1,1
2158,BNS,318,1,1
2159,IT,66D,1,1
2160,IPC,392,1,1
2161,BNS,303,1,1
2162,BNS,115,1,1
2163,IPC,379,1,1
2164,IT,67,1,1
2165,IT,66D,1,1
2166,IPC,392,1,1
2167,IT,66C,1,1
2168,IPC,392,1,1
2169,BNS,303,1,1
2170,BNS,331,1,1
2171,IPC,323,1,1
2172,MV,134,1,1
2173,IPC,323,1,1
2174,BNS,303,1,1
2175,IT,66D,1,1
2176,BNS,336,1,1
2177,IPC,323,1,1
2178,IPC,420,1,1
2179,IPC,392,1,1
2180,IT,66D,1,1
2181,IPC,392,1,1
2182,IT,66D,1,1
2183,BNS,331,1,1
2184,IPC,420,1,1
2185,IT,67,1,1
2186,IPC,323,1,1
2187,IT,66D,1,1
2188,IT,66D,1,1
2189,BNS,303,1,1
2190,IPC,457,1,1
2191,IT,66D,1,1
2192,IT,66D,1,1
2193,IT,66D,1,1
2194,BNS,318,1,1
2195,IT,66D,1,1
2196,NDPS,21,1,1
2197,IPC,379,1,1
2198,BNS,74,1,1
2199,IPC,420,1,1
2200,IT,66D,1,1
2201,IPC,323,1,1
2202,IPC,323,1,1
2203,BNS,103,1,1
2204,IPC,323,1,1
2205,IPC,420,1,1
2206,BNS,115,1,1
2207,IT,66D,1,1
2208,BNS,303,1,1
2209,IPC,363,1,1
2210,IPC,323,1,1
2211,IPC,457,1,1
2212,IT,66C,1,1
2213,IPC,363,1,1
2214,IPC,379,1,1
2215,IPC,379,1,1
2216,NDPS,21,1,1
2217,BNS,318,1,1
2218,BNS,115,1,1
2219,IT,66D,1,1
2220,IT,66C,1,1
2221,IPC,323,1,1
2222,BNS,103,1,1
2223,BNS,303,1,1
2224,IPC,379,1,1
2225,BNS,318,1,1
